sharpe_ratio,total_trades,win_rate,cagr,max_drawdown,initial_capital,max_capital_used,additional_capital_required,final_capital,realized_pnl,avg_capital_utilization,max_concurrent_trades,macd.fast_period,macd.slow_period,macd.signal_period,support_resistance.support_period,support_resistance.resistance_period,atr.window,ema.period,bollinger_bands.length,bollinger_bands.std,rsi.length,rsi.oversold,rsi.overbought,risk_management.stop_loss_atr_multiplier,risk_management.take_profit_atr_multiplier
0.30782072024370283,3,66.66666666666666,3.7295576226719085,0.6873967561273133,1000000.0,1000000.0,0.0,1036541.9182750023,36541.91827500229,0.0,1,8,21,7,10,10,10,10,40,2.2,10,35,65,1.5,3.0
0.30782072024370283,3,66.66666666666666,3.7295576226719085,0.6873967561273133,1000000.0,1000000.0,0.0,1036541.9182750023,36541.91827500229,0.0,1,8,21,7,10,10,10,10,40,2.2,10,35,70,1.5,3.0
0.30782072024370283,3,66.66666666666666,3.7295576226719085,0.6873967561273133,1000000.0,1000000.0,0.0,1036541.9182750023,36541.91827500229,0.0,1,8,21,7,10,10,10,10,40,2.2,10,35,75,1.5,3.0
0.30782072024370283,3,66.66666666666666,3.7295576226719085,0.6873967561273133,1000000.0,1000000.0,0.0,1036541.9182750023,36541.91827500229,0.0,1,8,21,7,10,10,10,15,40,2.2,10,35,65,1.5,3.0
0.30782072024370283,3,66.66666666666666,3.7295576226719085,0.6873967561273133,1000000.0,1000000.0,0.0,1036541.9182750023,36541.91827500229,0.0,1,8,21,7,10,10,10,15,40,2.2,10,35,70,1.5,3.0
0.30782072024370283,3,66.66666666666666,3.7295576226719085,0.6873967561273133,1000000.0,1000000.0,0.0,1036541.9182750023,36541.91827500229,0.0,1,8,21,7,10,10,10,15,40,2.2,10,35,75,1.5,3.0
0.30782072024370283,3,66.66666666666666,3.7295576226719085,0.6873967561273133,1000000.0,1000000.0,0.0,1036541.9182750023,36541.91827500229,0.0,1,8,21,7,10,10,10,20,40,2.2,10,35,65,1.5,3.0
0.30782072024370283,3,66.66666666666666,3.7295576226719085,0.6873967561273133,1000000.0,1000000.0,0.0,1036541.9182750023,36541.91827500229,0.0,1,8,21,7,10,10,10,20,40,2.2,10,35,70,1.5,3.0
0.30782072024370283,3,66.66666666666666,3.7295576226719085,0.6873967561273133,1000000.0,1000000.0,0.0,1036541.9182750023,36541.91827500229,0.0,1,8,21,7,10,10,10,20,40,2.2,10,35,75,1.5,3.0
0.279169754059267,3,66.66666666666666,3.6028729769838064,0.715738086434026,1000000.0,1000000.0,0.0,1035301.105107594,35301.1051075941,0.0,1,8,21,7,10,10,14,10,40,2.2,10,35,65,1.5,3.0
0.279169754059267,3,66.66666666666666,3.6028729769838064,0.715738086434026,1000000.0,1000000.0,0.0,1035301.105107594,35301.1051075941,0.0,1,8,21,7,10,10,14,10,40,2.2,10,35,70,1.5,3.0
0.279169754059267,3,66.66666666666666,3.6028729769838064,0.715738086434026,1000000.0,1000000.0,0.0,1035301.105107594,35301.1051075941,0.0,1,8,21,7,10,10,14,10,40,2.2,10,35,75,1.5,3.0
0.27713114745934775,11,72.72727272727273,2.6930381880141185,1.0737821419418359,1000000.0,1000000.0,0.0,1110615.3139066496,110615.31390664954,0.0,1,8,21,7,10,10,10,10,30,2.0,10,35,65,2.5,3.0
0.27713114745934775,11,72.72727272727273,2.6930381880141185,1.0737821419418359,1000000.0,1000000.0,0.0,1110615.3139066496,110615.31390664954,0.0,1,8,21,7,10,10,10,10,30,2.0,10,35,70,2.5,3.0
0.27713114745934775,11,72.72727272727273,2.6930381880141185,1.0737821419418359,1000000.0,1000000.0,0.0,1110615.3139066496,110615.31390664954,0.0,1,8,21,7,10,10,10,10,30,2.0,10,35,75,2.5,3.0
0.27713114745934775,11,72.72727272727273,2.6930381880141185,1.0737821419418359,1000000.0,1000000.0,0.0,1110615.3139066496,110615.31390664954,0.0,1,8,21,7,10,10,10,15,30,2.0,10,35,65,2.5,3.0
0.27713114745934775,11,72.72727272727273,2.6930381880141185,1.0737821419418359,1000000.0,1000000.0,0.0,1110615.3139066496,110615.31390664954,0.0,1,8,21,7,10,10,10,15,30,2.0,10,35,70,2.5,3.0
0.27713114745934775,11,72.72727272727273,2.6930381880141185,1.0737821419418359,1000000.0,1000000.0,0.0,1110615.3139066496,110615.31390664954,0.0,1,8,21,7,10,10,10,15,30,2.0,10,35,75,2.5,3.0
0.27713114745934775,11,72.72727272727273,2.6930381880141185,1.0737821419418359,1000000.0,1000000.0,0.0,1110615.3139066496,110615.31390664954,0.0,1,8,21,7,10,10,10,20,30,2.0,10,35,65,2.5,3.0
0.27713114745934775,11,72.72727272727273,2.6930381880141185,1.0737821419418359,1000000.0,1000000.0,0.0,1110615.3139066496,110615.31390664954,0.0,1,8,21,7,10,10,10,20,30,2.0,10,35,70,2.5,3.0
0.27713114745934775,11,72.72727272727273,2.6930381880141185,1.0737821419418359,1000000.0,1000000.0,0.0,1110615.3139066496,110615.31390664954,0.0,1,8,21,7,10,10,10,20,30,2.0,10,35,75,2.5,3.0
0.25840948631647703,12,75.0,3.2134402857996625,0.6873967561273133,1000000.0,1000000.0,0.0,1133001.4558296101,133001.45582961015,0.0,1,8,21,7,10,10,10,10,30,2.0,10,35,65,1.5,3.0
0.25840948631647703,12,75.0,3.2134402857996625,0.6873967561273133,1000000.0,1000000.0,0.0,1133001.4558296101,133001.45582961015,0.0,1,8,21,7,10,10,10,10,30,2.0,10,35,70,1.5,3.0
